IRIweek,SKU#,sales,lagsales,ARSP,APP,ARP,APC,brand,form,formula,size,display,feature,month,season
650,25,1,1,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,2,winter
650,26,3,0,2.818,2.69,2.69,0,BNC,S,ST,MD,0,0,2,winter
650,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,2,winter
650,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,0,2,winter
650,30,0,1,0.99,0,0,0,CLF,S,RG,SM,0,0,2,winter
650,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,2,winter
650,32,2,2,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,2,winter
650,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,2,winter
650,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,2,winter
650,36,0,1,1.79,0,0,0,DWN,B,RG,SM,0,0,2,winter
650,37,0,0,3.19,0,0,0,DWN,B,RG,MD,4,0,2,winter
650,38,1,0,4.39,4.39,4.39,0,DWN,B,RG,LR,0,0,2,winter
650,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,2,winter
650,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,2,winter
650,41,1,0,3.19,3.19,3.19,0,DWN,B,LT,MD,2,0,2,winter
650,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,2,winter
650,44,8,4,2.743,2.79,2.79,0,DWN,F,RG,SM,0,2,2,winter
650,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,2,winter
650,46,1,2,2.743,2.79,2.79,0,DWN,F,LT,SM,0,0,2,winter
650,50,0,0,1.89,0,0,0,DWN,S,RG,SM,0,0,2,winter
650,51,0,0,2.848,0,0,0,DWN,S,RG,MD,2,0,2,winter
650,53,0,1,2.848,0,0,0,DWN,S,LT,MD,4,0,2,winter
650,61,0,0,1.378,0,0,0,FNT,B,RG,SM,0,0,2,winter
650,62,3,5,2.509,2.99,2.99,0,FNT,B,RG,MD,0,0,2,winter
650,63,3,0,3.457,3.49,3.49,0,FNT,B,RG,LR,0,0,2,winter
650,65,1,4,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,2,winter
650,66,0,1,1.09,0,0,0,GEN,B,RG,XL,0,0,2,winter
650,72,3,2,1.928,1.39,1.89,0.5,GEN,S,UN,LR,0,0,2,winter
650,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,2,winter
650,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,2,winter
650,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,2,winter
650,88,0,1,1.19,0,0,0,PRL,L,RG,XL,0,3,2,winter
650,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,2,winter
650,91,2,1,4.184,4.29,4.29,0,PRL,L,RG,XL,0,1,2,winter
650,93,1,0,1.105,0.89,0.89,0,PRL,L,RG,MD,0,0,2,winter
650,95,0,0,3.378,0,0,0,PRL,S,RG,XL,7,0,2,winter
650,97,4,3,1.177,0.99,0.99,0,PRL,S,RG,MD,0,0,2,winter
650,99,0,0,2.072,0,0,0,PRL,S,RG,LR,0,0,2,winter
650,103,1,3,1.182,0.99,0.99,0,PRL,S,UN,MD,0,2,2,winter
650,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,2,winter
650,106,1,0,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,2,winter
650,107,0,1,3.38,0,0,0,SNG,B,RG,MD,2,0,2,winter
650,108,2,20,4.078,3.39,3.99,0.6,SNG,B,RG,LR,0,0,2,winter
650,111,0,1,3.38,0,0,0,SNG,B,LT,MD,2,0,2,winter
650,112,0,6,4.078,0,0,0,SNG,B,LT,LR,0,0,2,winter
650,114,0,10,1.273,0,0,0,SNG,S,RG,SM,0,0,2,winter
650,115,0,1,2.875,0,0,0,SNG,S,RG,MD,2,0,2,winter
650,116,0,3,3.29,0,0,0,SNG,S,RG,LR,0,0,2,winter
650,118,0,0,2.74,0,0,0,SNG,S,LT,MD,2,0,2,winter
650,124,1,0,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,2,winter
650,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,2,winter
650,126,5,0,1.967,1.89,1.89,0,STP,F,RG,SM,0,0,2,winter
650,130,1,3,1.826,1.79,1.79,0,TSN,S,RG,MD,0,0,2,winter
650,131,1,0,2.59,2.59,2.59,0,TSN,S,RG,LR,0,0,2,winter
651,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,2,winter
651,17,0,0,2.041,0,0,0,ARM,S,RG,MD,0,0,2,winter
651,19,0,1,3.102,0,0,0,ARM,S,RG,LR,0,0,2,winter
651,20,1,0,6.178,5.99,5.99,0,BNC,S,RG,XL,0,0,2,winter
651,23,0,0,2.821,0,0,0,BNC,S,RG,MD,0,4,2,winter
651,25,1,1,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,2,winter
651,26,1,3,2.818,2.69,2.69,0,BNC,S,ST,MD,0,0,2,winter
651,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,2,winter
651,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,2,winter
651,30,2,0,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,2,winter
651,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,2,winter
651,32,3,2,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,2,winter
651,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,2,winter
651,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,2,winter
651,36,2,0,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,2,winter
651,37,3,0,3.19,3.19,3.19,0,DWN,B,RG,MD,4,0,2,winter
651,38,0,1,4.39,0,0,0,DWN,B,RG,LR,0,0,2,winter
651,39,0,0,5.166,0,0,0,DWN,B,LT,XL,7,0,2,winter
651,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,2,winter
651,41,2,1,3.19,3.19,3.19,0,DWN,B,LT,MD,2,0,2,winter
651,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,2,winter
651,44,3,8,2.743,2.79,2.79,0,DWN,F,RG,SM,0,2,2,winter
651,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,2,winter
651,46,3,1,2.743,2.79,2.79,0,DWN,F,LT,SM,0,0,2,winter
651,50,1,0,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,2,winter
651,51,1,0,2.848,2.59,2.59,0,DWN,S,RG,MD,2,0,2,winter
651,53,2,0,2.848,2.59,2.59,0,DWN,S,LT,MD,4,0,2,winter
651,61,1,0,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,2,winter
651,62,1,3,2.509,2.39,2.99,0.6,FNT,B,RG,MD,0,0,2,winter
651,63,11,3,3.457,2.99,3.49,0.5,FNT,B,RG,LR,0,0,2,winter
651,65,3,1,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,2,winter
651,66,1,0,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,2,winter
651,72,4,3,1.928,1.39,1.89,0.5,GEN,S,UN,LR,0,0,2,winter
651,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,2,winter
651,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,2,winter
651,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,2,winter
651,88,0,0,1.19,0,0,0,PRL,L,RG,XL,0,0,2,winter
651,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,2,winter
651,91,1,2,4.184,4.29,4.29,0,PRL,L,RG,XL,0,0,2,winter
651,93,1,1,1.105,0.89,0.89,0,PRL,L,RG,MD,0,0,2,winter
651,95,5,0,3.378,1.74,3.49,1.75,PRL,S,RG,XL,7,0,2,winter
651,97,5,4,1.177,0.99,0.99,0,PRL,S,RG,MD,0,0,2,winter
651,99,0,0,2.072,0,0,0,PRL,S,RG,LR,0,0,2,winter
651,103,3,1,1.182,0.99,0.99,0,PRL,S,UN,MD,0,2,2,winter
651,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,2,winter
651,106,1,1,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,2,winter
651,107,0,0,3.38,0,0,0,SNG,B,RG,MD,2,0,2,winter
651,108,0,2,4.078,0,0,0,SNG,B,RG,LR,0,0,2,winter
651,111,0,0,3.38,0,0,0,SNG,B,LT,MD,2,0,2,winter
651,112,1,0,4.078,4.69,4.69,0,SNG,B,LT,LR,0,0,2,winter
651,114,3,0,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,2,winter
651,115,1,0,2.875,2.69,2.69,0,SNG,S,RG,MD,2,0,2,winter
651,116,1,0,3.29,3.29,3.29,0,SNG,S,RG,LR,0,0,2,winter
651,118,0,0,2.74,0,0,0,SNG,S,LT,MD,2,0,2,winter
651,124,1,1,2.258,1.99,1.99,0,STP,B,RG,MD,0,0,2,winter
651,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,2,winter
651,126,3,5,1.967,1.89,1.89,0,STP,F,RG,SM,0,0,2,winter
651,130,0,1,1.826,0,0,0,TSN,S,RG,MD,0,0,2,winter
651,131,2,1,2.59,2.59,2.59,0,TSN,S,RG,LR,0,0,2,winter
652,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
652,17,0,0,2.041,0,0,0,ARM,S,RG,MD,0,0,3,winter
652,19,1,0,3.102,3.29,3.29,0,ARM,S,RG,LR,0,0,3,winter
652,20,0,1,6.178,0,0,0,BNC,S,RG,XL,0,0,3,winter
652,23,1,0,2.821,2.69,2.69,0,BNC,S,RG,MD,2,0,3,winter
652,25,1,1,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,3,winter
652,26,0,1,2.818,0,0,0,BNC,S,ST,MD,0,2,3,winter
652,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,3,winter
652,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,3,winter
652,30,3,2,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
652,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
652,32,1,3,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
652,34,0,0,5.218,0,0,0,DWN,B,RG,XL,0,0,3,winter
652,35,1,0,1.29,1.29,1.29,0,DWN,B,RG,SM,0,0,3,winter
652,36,0,2,1.79,0,0,0,DWN,B,RG,SM,0,0,3,winter
652,37,1,3,3.19,3.19,3.19,0,DWN,B,RG,MD,4,0,3,winter
652,38,1,0,4.39,4.39,4.39,0,DWN,B,RG,LR,7,0,3,winter
652,39,1,0,5.166,4.29,4.69,0.4,DWN,B,LT,XL,0,4,3,winter
652,40,1,0,1.767,1.69,1.69,0,DWN,B,LT,SM,0,0,3,winter
652,41,0,2,3.19,0,0,0,DWN,B,LT,MD,2,0,3,winter
652,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,3,winter
652,44,5,3,2.743,2.89,2.89,0,DWN,F,RG,SM,0,2,3,winter
652,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,3,winter
652,46,0,3,2.743,0,0,0,DWN,F,LT,SM,0,0,3,winter
652,50,0,1,1.89,0,0,0,DWN,S,RG,SM,0,0,3,winter
652,51,1,1,2.848,2.59,2.59,0,DWN,S,RG,MD,0,0,3,winter
652,53,2,2,2.848,2.59,2.59,0,DWN,S,LT,MD,4,0,3,winter
652,61,0,1,1.378,0,0,0,FNT,B,RG,SM,0,0,3,winter
652,62,3,1,2.509,2.39,2.99,0.6,FNT,B,RG,MD,0,0,3,winter
652,63,7,11,3.457,2.99,3.49,0.5,FNT,B,RG,LR,0,0,3,winter
652,65,2,3,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,3,winter
652,66,2,1,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,3,winter
652,72,4,4,1.928,1.39,1.89,0.5,GEN,S,UN,LR,0,0,3,winter
652,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
652,80,1,0,1.109,1.09,1.09,0,PRL,B,RG,SM,0,0,3,winter
652,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,3,winter
652,88,2,0,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,3,winter
652,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
652,91,2,1,4.184,4.29,4.29,0,PRL,L,RG,XL,0,0,3,winter
652,93,1,1,1.105,0.89,0.89,0,PRL,L,RG,MD,0,0,3,winter
652,95,13,5,3.378,1.74,3.49,1.75,PRL,S,RG,XL,7,0,3,winter
652,97,3,5,1.177,0.99,0.99,0,PRL,S,RG,MD,0,1,3,winter
652,99,2,0,2.072,1.5,1.99,0.49,PRL,S,RG,LR,0,0,3,winter
652,103,3,3,1.182,0.99,0.99,0,PRL,S,UN,MD,0,0,3,winter
652,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
652,106,0,1,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
652,107,0,0,3.38,0,0,0,SNG,B,RG,MD,2,0,3,winter
652,108,1,0,4.078,3.99,3.99,0,SNG,B,RG,LR,0,0,3,winter
652,111,2,0,3.38,3.39,3.39,0,SNG,B,LT,MD,2,0,3,winter
652,112,0,1,4.078,0,0,0,SNG,B,LT,LR,0,0,3,winter
652,114,1,3,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,3,winter
652,115,4,1,2.875,2.69,2.69,0,SNG,S,RG,MD,2,0,3,winter
652,116,0,1,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
652,118,0,0,2.74,0,0,0,SNG,S,LT,MD,2,0,3,winter
652,124,4,1,2.258,1.99,1.99,0,STP,B,RG,MD,0,0,3,winter
652,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
652,126,7,3,1.967,1.89,1.89,0,STP,F,RG,SM,0,0,3,winter
652,130,7,0,1.826,1.49,1.79,0.3,TSN,S,RG,MD,0,0,3,winter
652,131,1,2,2.59,2.59,2.59,0,TSN,S,RG,LR,0,0,3,winter
653,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
653,17,0,0,2.041,0,0,0,ARM,S,RG,MD,0,0,3,winter
653,19,0,1,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
653,20,1,0,6.178,4.99,5.99,1,BNC,S,RG,XL,0,0,3,winter
653,23,1,1,2.821,2.69,2.69,0,BNC,S,RG,MD,2,0,3,winter
653,25,0,1,1.69,0,0,0,BNC,S,ST,SM,0,0,3,winter
653,26,0,0,2.818,0,0,0,BNC,S,ST,MD,0,0,3,winter
653,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,3,winter
653,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,3,winter
653,30,4,3,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
653,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
653,32,2,1,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
653,34,1,0,5.218,4.69,4.69,0,DWN,B,RG,XL,0,0,3,winter
653,35,0,1,1.29,0,0,0,DWN,B,RG,SM,0,0,3,winter
653,36,0,0,1.79,0,0,0,DWN,B,RG,SM,0,0,3,winter
653,37,2,1,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,3,winter
653,38,0,1,4.39,0,0,0,DWN,B,RG,LR,7,0,3,winter
653,39,0,1,5.166,0,0,0,DWN,B,LT,XL,0,0,3,winter
653,40,0,1,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
653,41,0,0,3.19,0,0,0,DWN,B,LT,MD,2,0,3,winter
653,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,2,3,winter
653,44,1,5,2.743,2.89,2.89,0,DWN,F,RG,SM,0,0,3,winter
653,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,3,winter
653,46,4,0,2.743,2.89,2.89,0,DWN,F,LT,SM,0,0,3,winter
653,50,0,0,1.89,0,0,0,DWN,S,RG,SM,0,0,3,winter
653,51,1,1,2.848,2.59,2.59,0,DWN,S,RG,MD,0,0,3,winter
653,53,0,2,2.848,0,0,0,DWN,S,LT,MD,4,0,3,winter
653,61,0,0,1.378,0,0,0,FNT,B,RG,SM,0,0,3,winter
653,62,0,3,2.509,0,0,0,FNT,B,RG,MD,0,0,3,winter
653,63,1,7,3.457,2.99,3.49,0.5,FNT,B,RG,LR,0,0,3,winter
653,65,2,2,1.09,0.99,1.09,0.1,GEN,B,RG,XL,0,0,3,winter
653,66,0,2,1.09,0,0,0,GEN,B,RG,XL,0,0,3,winter
653,72,0,4,1.928,0,0,0,GEN,S,UN,LR,0,0,3,winter
653,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
653,80,0,1,1.109,0,0,0,PRL,B,RG,SM,0,0,3,winter
653,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,3,winter
653,88,0,2,1.19,0,0,0,PRL,L,RG,XL,0,0,3,winter
653,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
653,91,0,2,4.184,0,0,0,PRL,L,RG,XL,0,0,3,winter
653,93,1,1,1.105,1.39,1.39,0,PRL,L,RG,MD,0,0,3,winter
653,95,15,13,3.378,1.74,3.49,1.75,PRL,S,RG,XL,7,0,3,winter
653,97,4,3,1.177,0.99,0.99,0,PRL,S,RG,MD,0,1,3,winter
653,99,1,2,2.072,1.5,1.99,0.49,PRL,S,RG,LR,0,0,3,winter
653,103,1,3,1.182,0.99,0.99,0,PRL,S,UN,MD,0,0,3,winter
653,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
653,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
653,107,24,0,3.38,1.99,3.39,1.4,SNG,B,RG,MD,2,0,3,winter
653,108,0,1,4.078,0,0,0,SNG,B,RG,LR,0,0,3,winter
653,111,16,2,3.38,1.99,3.39,1.4,SNG,B,LT,MD,2,0,3,winter
653,112,0,0,4.078,0,0,0,SNG,B,LT,LR,0,0,3,winter
653,114,1,1,1.273,1.29,1.29,0,SNG,S,RG,SM,0,0,3,winter
653,115,12,4,2.875,1.99,2.69,0.7,SNG,S,RG,MD,2,0,3,winter
653,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
653,118,8,0,2.74,1.99,1.99,0,SNG,S,LT,MD,0,1,3,winter
653,124,1,4,2.258,1.99,1.99,0,STP,B,RG,MD,0,0,3,winter
653,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
653,126,6,7,1.967,1.89,1.89,0,STP,F,RG,SM,0,0,3,winter
653,130,4,7,1.826,1.49,1.79,0.3,TSN,S,RG,MD,0,0,3,winter
653,131,1,1,2.59,2.59,2.59,0,TSN,S,RG,LR,0,0,3,winter
654,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
654,17,0,0,2.041,0,0,0,ARM,S,RG,MD,0,0,3,winter
654,19,1,0,3.102,2.99,3.29,0.3,ARM,S,RG,LR,0,0,3,winter
654,20,0,1,6.178,0,0,0,BNC,S,RG,XL,0,0,3,winter
654,23,1,1,2.821,2.69,2.69,0,BNC,S,RG,MD,2,0,3,winter
654,25,1,0,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,3,winter
654,26,1,0,2.818,2.69,2.69,0,BNC,S,ST,MD,0,0,3,winter
654,27,2,0,3.876,3.59,3.59,0,BNC,S,ST,LR,0,4,3,winter
654,29,1,0,2.821,2.69,2.69,0,BNC,S,UN,MD,0,4,3,winter
654,30,5,4,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
654,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
654,32,3,2,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
654,34,0,1,5.218,0,0,0,DWN,B,RG,XL,4,0,3,winter
654,35,1,0,1.29,1.29,1.29,0,DWN,B,RG,SM,0,0,3,winter
654,36,1,0,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,3,winter
654,37,1,2,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,3,winter
654,38,4,0,4.39,4.39,4.39,0,DWN,B,RG,LR,7,0,3,winter
654,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,3,winter
654,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
654,41,0,0,3.19,0,0,0,DWN,B,LT,MD,2,0,3,winter
654,42,1,0,4.362,4.39,4.39,0,DWN,B,LT,LR,4,0,3,winter
654,44,4,1,2.743,2.89,2.89,0,DWN,F,RG,SM,0,0,3,winter
654,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,3,winter
654,46,6,4,2.743,2.89,2.89,0,DWN,F,LT,SM,0,0,3,winter
654,50,0,0,1.89,0,0,0,DWN,S,RG,SM,0,0,3,winter
654,51,0,1,2.848,0,0,0,DWN,S,RG,MD,0,0,3,winter
654,53,1,0,2.848,2.59,2.59,0,DWN,S,LT,MD,4,0,3,winter
654,61,2,0,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,3,winter
654,62,3,0,2.509,2.39,2.99,0.6,FNT,B,RG,MD,0,0,3,winter
654,63,3,1,3.457,2.99,3.49,0.5,FNT,B,RG,LR,0,0,3,winter
654,65,2,2,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,3,winter
654,66,2,0,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,3,winter
654,72,1,0,1.928,1.39,1.89,0.5,GEN,S,UN,LR,0,0,3,winter
654,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
654,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,3,winter
654,82,0,0,1.49,0,0,0,PRL,B,RG,MD,0,0,3,winter
654,88,2,0,1.19,0.99,1.19,0.2,PRL,L,RG,XL,0,0,3,winter
654,89,1,0,1.672,1.59,1.59,0,PRL,L,LT,MD,0,0,3,winter
654,91,3,0,4.184,4.29,4.29,0,PRL,L,RG,XL,0,0,3,winter
654,93,0,1,1.105,0,0,0,PRL,L,RG,MD,0,0,3,winter
654,95,5,15,3.378,1.74,3.49,1.75,PRL,S,RG,XL,7,0,3,winter
654,97,3,4,1.177,0.99,0.99,0,PRL,S,RG,MD,0,1,3,winter
654,99,0,1,2.072,0,0,0,PRL,S,RG,LR,0,0,3,winter
654,103,0,1,1.182,0,0,0,PRL,S,UN,MD,0,0,3,winter
654,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
654,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
654,107,3,24,3.38,1.99,3.39,1.4,SNG,B,RG,MD,2,0,3,winter
654,108,0,0,4.078,0,0,0,SNG,B,RG,LR,0,0,3,winter
654,111,10,16,3.38,1.99,3.39,1.4,SNG,B,LT,MD,2,0,3,winter
654,112,0,0,4.078,0,0,0,SNG,B,LT,LR,0,0,3,winter
654,114,0,1,1.273,0,0,0,SNG,S,RG,SM,0,0,3,winter
654,115,7,12,2.875,1.99,2.69,0.7,SNG,S,RG,MD,2,0,3,winter
654,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
654,118,1,8,2.74,1.99,1.99,0,SNG,S,LT,MD,0,1,3,winter
654,124,2,1,2.258,1.99,1.99,0,STP,B,RG,MD,0,0,3,winter
654,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
654,126,8,6,1.967,1.89,1.89,0,STP,F,RG,SM,0,0,3,winter
654,130,4,4,1.826,1.49,1.79,0.3,TSN,S,RG,MD,0,0,3,winter
654,131,0,1,2.59,0,0,0,TSN,S,RG,LR,0,0,3,winter
655,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
655,17,1,0,2.041,2.19,2.19,0,ARM,S,RG,MD,0,0,3,winter
655,19,0,1,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
655,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,3,winter
655,23,1,1,2.821,2.29,2.69,0.4,BNC,S,RG,MD,2,0,3,winter
655,25,0,1,1.69,0,0,0,BNC,S,ST,SM,0,0,3,winter
655,26,1,1,2.818,2.29,2.69,0.4,BNC,S,ST,MD,0,0,3,winter
655,27,0,2,3.876,0,0,0,BNC,S,ST,LR,0,4,3,winter
655,29,0,1,2.821,0,0,0,BNC,S,UN,MD,0,4,3,winter
655,30,2,5,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
655,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
655,32,3,3,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
655,34,3,0,5.218,4.69,4.69,0,DWN,B,RG,XL,4,0,3,winter
655,35,0,1,1.29,0,0,0,DWN,B,RG,SM,0,0,3,winter
655,36,0,1,1.79,0,0,0,DWN,B,RG,SM,0,0,3,winter
655,37,1,1,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,3,winter
655,38,22,4,4.39,3.49,4.39,0.9,DWN,B,RG,LR,7,0,3,winter
655,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,3,winter
655,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
655,41,0,0,3.19,0,0,0,DWN,B,LT,MD,2,0,3,winter
655,42,11,1,4.362,3.49,4.39,0.9,DWN,B,LT,LR,4,0,3,winter
655,44,6,4,2.743,2.89,2.89,0,DWN,F,RG,SM,0,0,3,winter
655,45,0,0,4.905,0,0,0,DWN,F,RG,MD,4,0,3,winter
655,46,1,6,2.743,2.89,2.89,0,DWN,F,LT,SM,0,0,3,winter
655,50,1,0,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,3,winter
655,51,0,0,2.848,0,0,0,DWN,S,RG,MD,0,0,3,winter
655,53,0,1,2.848,0,0,0,DWN,S,LT,MD,4,0,3,winter
655,61,0,2,1.378,0,0,0,FNT,B,RG,SM,0,0,3,winter
655,62,6,3,2.509,2.39,2.99,0.6,FNT,B,RG,MD,0,0,3,winter
655,63,0,3,3.457,0,0,0,FNT,B,RG,LR,0,0,3,winter
655,65,2,2,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,3,winter
655,66,1,2,1.09,1.09,1.09,0,GEN,B,RG,XL,0,4,3,winter
655,72,0,1,1.928,0,0,0,GEN,S,UN,LR,0,0,3,winter
655,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
655,80,0,0,1.109,0,0,0,PRL,B,RG,SM,0,0,3,winter
655,82,0,0,1.49,0,0,0,PRL,B,RG,MD,4,0,3,winter
655,88,0,2,1.19,0,0,0,PRL,L,RG,XL,0,0,3,winter
655,89,0,1,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
655,91,2,3,4.184,4.29,4.29,0,PRL,L,RG,XL,0,1,3,winter
655,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,3,winter
655,95,1,5,3.378,3.49,3.49,0,PRL,S,RG,XL,7,0,3,winter
655,97,6,3,1.177,0.99,0.99,0,PRL,S,RG,MD,0,0,3,winter
655,99,0,0,2.072,0,0,0,PRL,S,RG,LR,0,0,3,winter
655,103,2,0,1.182,0.99,0.99,0,PRL,S,UN,MD,0,0,3,winter
655,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
655,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
655,107,3,3,3.38,2.39,3.39,1,SNG,B,RG,MD,2,0,3,winter
655,108,1,0,4.078,3.99,3.99,0,SNG,B,RG,LR,0,0,3,winter
